match_url,blue_goals,orange_goals,blue_wins,orange_wins,best_of,did_blue_win,head2head
2060210,2,4,0,2,7,False,-0.5
2060210,5,8,0,3,7,False,-0.5
2060205,7,4,1,0,7,True,0.0
2060205,11,7,2,0,7,True,0.0
2060205,13,8,3,0,7,True,0.0
2060208,2,3,0,1,7,False,-0.5
2060208,5,5,1,1,7,False,-0.5
2060208,9,6,2,1,7,False,-0.5
2060208,10,8,2,2,7,False,-0.5
2060208,13,8,3,2,7,False,-0.5
2060208,14,13,3,3,7,False,-0.5
2060207,2,4,0,1,7,False,0.0
2060207,2,5,0,2,7,False,0.0
2060207,2,9,0,3,7,False,0.0
2060206,3,1,1,0,7,True,-0.5
2060206,6,3,2,0,7,True,-0.5
2060206,10,6,3,0,7,True,-0.5
2060206,11,9,3,1,7,True,-0.5
2060206,11,11,3,2,7,True,-0.5
2060206,14,13,4,2,7,True,-0.5
2060201,0,4,0,1,7,False,0.0
2060201,1,6,0,2,7,False,0.0
2060201,3,11,0,3,7,False,0.0
2060201,8,13,1,3,7,False,0.0
2060203,1,2,0,1,7,False,0.0
2060203,3,3,1,1,7,False,0.0
2060203,6,3,2,1,7,False,0.0
2060203,7,5,2,2,7,False,0.0
2060203,8,10,2,3,7,False,0.0
2060203,10,13,2,4,7,False,0.0
2060204,1,3,0,1,7,True,0.0
2060204,9,3,1,1,7,True,0.0
2060204,15,8,2,1,7,True,0.0
2060204,18,10,3,1,7,True,0.0
2060202,2,1,1,0,7,True,0.0
2060202,3,3,1,1,7,True,0.0
2060202,4,3,2,1,7,True,0.0
2060202,6,6,2,2,7,True,0.0
2060202,10,7,3,2,7,True,0.0
2060202,12,7,4,2,7,True,0.0
2060145,3,2,1,0,5,True,0.0
2060145,6,4,2,0,5,True,0.0
2060155,2,3,0,1,5,True,0.0
2060155,4,4,1,1,5,True,0.0
2060155,9,6,2,1,5,True,0.0
2060155,12,7,3,1,5,True,0.0
2060144,2,3,0,1,5,True,0.0
2060144,2,4,0,2,5,True,0.0
2060144,5,5,1,2,5,True,0.0
2060144,9,8,2,2,5,True,0.0
2060154,4,2,1,0,5,False,0.0
2060154,5,4,1,1,5,False,0.0
2060154,8,8,1,2,5,False,0.0
2060154,12,9,2,2,5,False,0.0
2060143,2,3,0,1,5,False,0.0
2060143,2,7,0,2,5,False,0.0
2060130,2,1,1,0,5,False,0.0
2060130,3,3,1,1,5,False,0.0
2060130,4,6,1,2,5,False,0.0
2060130,6,7,2,2,5,False,0.0
2060115,2,3,0,1,5,False,0.0
2060115,2,4,0,2,5,False,0.0
2060114,5,1,1,0,5,True,0.0
2060114,6,1,2,0,5,True,0.0
2060128,1,3,0,1,5,True,0.0
2060128,4,4,1,1,5,True,0.0
2060128,7,5,2,1,5,True,0.0
2060128,8,9,2,2,5,True,0.0
2060113,0,2,0,1,5,False,0.0
2060113,1,6,0,2,5,False,0.0
2210115,1,2,0,1,5,False,-0.1111111111111111
2210115,2,4,0,2,5,False,-0.1111111111111111
2210115,2,5,0,3,5,False,-0.1111111111111111
2210115,5,7,1,3,5,False,-0.1111111111111111
2060142,4,1,1,0,5,False,0.0
2060142,6,4,1,1,5,False,0.0
2060142,6,5,1,2,5,False,0.0
2060142,7,7,1,3,5,False,0.0
2060153,2,0,1,0,5,True,0.0
2060153,6,5,1,1,5,True,0.0
2060153,10,5,2,1,5,True,0.0
2060153,14,7,3,1,5,True,0.0
2060141,1,2,0,1,5,False,0.0
2060141,3,5,0,2,5,False,0.0
2060141,9,5,1,2,5,False,0.0
2060141,11,10,1,3,5,False,0.0
2060152,1,2,0,1,5,False,0.0
2060152,2,5,0,2,5,False,0.0
2060140,3,0,1,0,5,False,0.0
2060140,5,1,2,0,5,False,0.0
2060140,7,7,2,1,5,False,0.0
2060140,7,10,2,2,5,False,0.0
2060127,2,3,0,1,5,False,0.0
2060127,5,4,1,1,5,False,0.0
2060127,7,7,1,2,5,False,0.0
2060127,7,14,1,3,5,False,0.0
2060112,3,2,1,0,5,True,0.0
2060112,5,2,2,0,5,True,0.0
2060112,6,4,2,1,5,True,0.0
2060112,6,7,2,2,5,True,0.0
2060126,1,4,0,1,5,False,0.0
2060126,3,10,0,2,5,False,0.0
2060126,4,10,1,2,5,False,0.0
2060126,4,11,1,3,5,False,0.0
2060111,1,2,0,1,5,False,0.0
2060111,2,4,0,2,5,False,0.0
2060125,1,5,0,1,5,False,0.0
2060125,3,9,0,2,5,False,0.0
2060110,0,3,0,1,5,False,0.0
2060110,1,7,0,2,5,False,0.0
1880203,2,1,1,0,5,True,-0.2
1880203,3,3,1,1,5,True,-0.2
1880203,5,3,2,1,5,True,-0.2
1880203,7,4,3,1,5,True,-0.2
1880202,0,2,0,1,5,False,-0.5
1880202,1,4,0,2,5,False,-0.5
1880202,3,8,0,3,5,False,-0.5
1880202,6,9,1,3,5,False,-0.5
1880201,3,1,1,0,5,False,1.0
1880201,3,4,1,1,5,False,1.0
1880201,6,6,2,1,5,False,1.0
1880201,7,6,3,1,5,False,1.0
1870203,4,1,1,0,5,False,0.2
1870203,7,5,1,1,5,False,0.2
1870203,8,5,2,1,5,False,0.2
1870203,13,6,3,1,5,False,0.2
1870202,3,2,1,0,5,False,1.0
1870202,5,3,2,0,5,False,1.0
1870202,5,5,2,1,5,False,1.0
1870202,6,7,2,2,5,False,1.0
1870201,2,4,0,1,5,True,0.2
1870201,4,5,1,1,5,True,0.2
1870201,6,6,2,1,5,True,0.2
1870201,8,7,3,1,5,True,0.2
2060139,0,4,0,1,5,False,0.0
2060139,4,10,0,2,5,False,0.0
2060139,7,12,1,2,5,False,0.0
2060139,9,13,2,2,5,False,0.0
2060151,1,2,0,1,5,False,0.0
2060151,4,6,0,2,5,False,0.0
2060138,2,3,0,1,5,False,0.0
2060138,4,6,0,2,5,False,0.0
2060150,1,2,0,1,5,False,0.0
2060150,2,4,0,2,5,False,0.0
2060137,0,5,0,1,5,False,0.0
2060137,1,8,0,2,5,False,0.0
2060124,2,4,0,1,5,False,0.0
2060124,6,7,1,1,5,False,0.0
2060124,6,8,1,2,5,False,0.0
2060124,8,11,1,3,5,False,0.0
2060109,0,3,0,1,5,False,0.0
2060109,2,6,0,2,5,False,0.0
2060109,6,7,1,2,5,False,0.0
2060109,6,8,1,3,5,False,0.0
2060123,0,2,0,1,5,False,0.0
2060123,3,6,0,2,5,False,0.0
2060123,6,6,1,2,5,False,0.0
2060123,9,10,1,3,5,False,0.0
2060108,1,2,0,1,5,False,0.0
2060108,2,5,0,2,5,False,0.0
2060122,0,2,0,1,5,True,0.0
2060122,1,6,0,2,5,True,0.0
2060122,4,7,1,2,5,True,0.0
2060122,6,8,2,2,5,True,0.0
2060107,7,1,1,0,5,False,0.0
2060107,8,8,1,1,5,False,0.0
2060107,9,10,1,2,5,False,0.0
2060107,11,11,2,2,5,False,0.0
1840206,1,2,0,1,5,False,1.0
1840206,3,5,0,2,5,False,1.0
1840206,5,8,0,3,5,False,1.0
1840206,7,8,1,3,5,False,1.0
1840205,3,2,1,0,5,False,0.2
1840205,5,6,1,1,5,False,0.2
1840205,5,7,1,2,5,False,0.2
1840205,7,10,1,3,5,False,0.2
1840204,1,2,0,1,5,False,-1.0
1840204,3,5,0,2,5,False,-1.0
1840204,3,7,0,3,5,False,-1.0
1840204,3,11,0,4,5,False,-1.0
1860206,0,1,0,1,5,False,0.5
1860206,2,4,0,2,5,False,0.5
1860206,2,8,0,3,5,False,0.5
1860206,3,11,0,4,5,False,0.5
1840203,0,1,0,1,5,True,0.4
1840203,2,2,1,1,5,True,0.4
1840203,3,5,1,2,5,True,0.4
1840203,6,5,2,2,5,True,0.4
1860205,3,2,1,0,5,True,1.0
1860205,3,5,1,1,5,True,1.0
1860205,5,6,2,1,5,True,1.0
1860205,6,8,2,2,5,True,1.0
1840202,7,0,1,0,5,True,-0.2
1840202,10,1,2,0,5,True,-0.2
1840202,12,1,3,0,5,True,-0.2
1840202,15,1,4,0,5,True,-0.2
1860204,3,4,0,1,5,False,-0.7142857142857143
1860204,3,5,0,2,5,False,-0.7142857142857143
1860204,3,7,0,3,5,False,-0.7142857142857143
1860204,8,9,1,3,5,False,-0.7142857142857143
1840201,4,1,1,0,5,True,0.2
1840201,5,3,1,1,5,True,0.2
1840201,10,5,2,1,5,True,0.2
1840201,17,5,3,1,5,True,0.2
1860203,3,2,1,0,5,True,0.2
1860203,5,3,2,0,5,True,0.2
1860203,5,6,2,1,5,True,0.2
1860203,8,7,3,1,5,True,0.2
1860202,2,3,0,1,5,True,-0.07692307692307693
1860202,2,4,0,2,5,True,-0.07692307692307693
1860202,3,9,0,3,5,True,-0.07692307692307693
1860202,5,10,1,3,5,True,-0.07692307692307693
1860201,2,1,1,0,5,True,-0.2
1860201,4,1,2,0,5,True,-0.2
1860201,6,1,3,0,5,True,-0.2
1860201,7,1,4,0,5,True,-0.2
1830206,1,2,0,1,7,True,-0.2
1830206,6,3,1,1,7,True,-0.2
1830206,9,4,2,1,7,True,-0.2
1830206,13,6,3,1,7,True,-0.2
1830205,8,1,1,0,7,True,0.5
1830205,8,4,1,1,7,True,0.5
1830205,10,5,2,1,7,True,0.5
1830205,11,7,2,2,7,True,0.5
1830205,12,7,3,2,7,True,0.5
1830205,13,9,3,3,7,True,0.5
1830204,2,1,1,0,7,True,-0.2
1830204,4,2,2,0,7,True,-0.2
1830204,9,2,3,0,7,True,-0.2
1830204,11,5,3,1,7,True,-0.2
1850206,1,3,0,1,5,False,-0.2
1850206,3,6,0,2,5,False,-0.2
1850206,3,10,0,3,5,False,-0.2
1850206,4,13,0,4,5,False,-0.2
1850205,5,0,1,0,5,True,1.0
1850205,7,1,2,0,5,True,1.0
1850205,8,4,2,1,5,True,1.0
1850205,9,6,2,2,5,True,1.0
1850204,3,2,1,0,5,False,1.0
1850204,4,4,1,1,5,False,1.0
1850204,5,6,1,2,5,False,1.0
1850204,7,7,2,2,5,False,1.0
1850203,2,1,1,0,5,True,0.5
1850203,3,5,1,1,5,True,0.5
1850203,3,7,1,2,5,True,0.5
1850203,4,9,1,3,5,True,0.5
1850202,2,1,1,0,5,True,-0.5
1850202,4,6,1,1,5,True,-0.5
1850202,7,8,2,1,5,True,-0.5
1850202,9,9,3,1,5,True,-0.5
1850201,3,4,0,1,5,True,-0.5
1850201,6,6,1,1,5,True,-0.5
1850201,7,10,1,2,5,True,-0.5
1850201,9,10,2,2,5,True,-0.5
1830203,2,1,1,0,7,True,0.7142857142857143
1830203,4,2,2,0,7,True,0.7142857142857143
1830203,6,3,3,0,7,True,0.7142857142857143
1830202,2,3,0,1,7,False,1.0
1830202,4,6,0,2,7,False,1.0
1830202,6,6,1,2,7,False,1.0
1830202,9,8,2,2,7,False,1.0
1830202,11,11,2,3,7,False,1.0
1830202,17,11,3,3,7,False,1.0
1830201,2,1,1,0,7,True,0.07692307692307693
1830201,4,4,1,1,7,True,0.07692307692307693
1830201,5,4,2,1,7,True,0.07692307692307693
1830201,7,7,2,2,7,True,0.07692307692307693
1830201,8,9,2,3,7,True,0.07692307692307693
1830201,12,11,3,3,7,True,0.07692307692307693
2060136,2,3,0,1,5,True,0.0
2060136,7,7,1,1,5,True,0.0
2060136,7,8,1,2,5,True,0.0
2060136,9,9,2,2,5,True,0.0
2060149,0,4,0,1,5,False,0.0
2060149,1,4,1,1,5,False,0.0
2060149,2,6,1,2,5,False,0.0
2060149,3,8,1,3,5,False,0.0
2060135,2,0,1,0,5,False,0.0
2060135,3,7,1,1,5,False,0.0
2060135,6,11,1,2,5,False,0.0
2060135,10,14,2,2,5,False,0.0
2060148,0,4,0,1,5,False,0.0
2060148,0,6,0,2,5,False,0.0
2060134,1,4,0,1,5,True,-0.5
2060134,3,5,1,1,5,True,-0.5
2060134,12,8,2,1,5,True,-0.5
2060134,13,8,3,1,5,True,-0.5
2060121,4,7,0,1,5,False,0.0
2060121,5,9,0,2,5,False,0.0
2060121,7,10,1,2,5,False,0.0
2060121,8,13,1,3,5,False,0.0
2060106,1,3,0,1,5,True,0.0
2060106,4,5,1,1,5,True,0.0
2060106,6,5,2,1,5,True,0.0
2060106,8,5,3,1,5,True,0.0
2060120,6,1,1,0,5,True,0.0
2060120,8,4,1,1,5,True,0.0
2060120,10,5,2,1,5,True,0.0
2060120,12,6,3,1,5,True,0.0
2060105,2,1,1,0,5,True,0.0
2060105,5,3,2,0,5,True,0.0
2060119,1,2,0,1,5,False,0.0
2060119,2,4,0,2,5,False,0.0
2060119,5,5,1,2,5,False,0.0
2060119,5,7,1,3,5,False,0.0
2060104,0,2,0,1,5,False,0.0
2060104,0,9,0,2,5,False,0.0
1830128,4,1,1,0,5,True,0.0
1830128,9,2,2,0,5,True,0.0
1830127,1,0,1,0,5,False,0.0
1830127,3,3,1,1,5,False,0.0
1830127,3,5,1,2,5,False,0.0
1830127,4,7,1,3,5,False,0.0
1830126,1,3,0,1,5,False,0.0
1830126,1,4,0,2,5,False,0.0
1830125,0,1,0,1,5,False,0.0
1830125,2,2,1,1,5,False,0.0
1830125,2,5,1,2,5,False,0.0
1830125,2,10,1,3,5,False,0.0
2810106,2,0,1,0,7,True,-0.6
2810106,3,1,2,0,7,True,-0.6
2810106,6,2,3,0,7,True,-0.6
2810105,5,2,1,0,7,True,-0.2222222222222222
2810105,8,6,1,1,7,True,-0.2222222222222222
2810105,8,11,1,2,7,True,-0.2222222222222222
2810105,14,12,2,2,7,True,-0.2222222222222222
2810105,18,15,3,2,7,True,-0.2222222222222222
2810105,20,16,4,2,7,True,-0.2222222222222222
2810104,3,0,1,0,7,False,0.0
2810104,5,3,1,1,7,False,0.0
2810104,7,6,1,2,7,False,0.0
2810103,1,2,0,1,7,False,0.6
2810103,3,5,0,2,7,False,0.6
2810103,5,5,1,2,7,False,0.6
2810103,7,6,2,2,7,False,0.6
2810103,8,10,2,3,7,False,0.6
2810103,8,16,2,4,7,False,0.6
2810102,1,0,1,0,7,True,-0.5
2810102,4,2,2,0,7,True,-0.5
2810102,5,6,2,1,7,True,-0.5
2810101,3,2,1,0,7,True,0.0
2810101,5,3,2,0,7,True,0.0
1870145,0,1,0,1,5,True,0.5
1870145,5,1,1,1,5,True,0.5
1870145,10,3,2,1,5,True,0.5
1870145,14,3,3,1,5,True,0.5
1870144,1,2,0,1,5,True,0.0
1870144,4,2,1,1,5,True,0.0
1870144,7,4,2,1,5,True,0.0
1870144,8,4,3,1,5,True,0.0
1870143,1,2,0,1,5,True,0.0
1870143,2,5,0,2,5,True,0.0
1870143,5,5,1,2,5,True,0.0
1870143,8,6,2,2,5,True,0.0
1880145,0,2,0,1,5,True,0.0
1880145,2,3,1,1,5,True,0.0
1880145,4,4,2,1,5,True,0.0
1880145,7,6,3,1,5,True,0.0
1880144,2,3,0,1,5,False,0.0
1880144,2,5,0,2,5,False,0.0
1880143,2,1,1,0,5,False,0.0
1880143,3,3,1,1,5,False,0.0
1880143,4,5,1,2,5,False,0.0
1880143,5,7,1,3,5,False,0.0
1880142,1,2,0,1,5,True,-0.5
1880142,4,4,1,1,5,True,-0.5
1880142,5,4,2,1,5,True,-0.5
1880142,6,7,2,2,5,True,-0.5
2060133,6,1,1,0,5,False,0.0
2060133,9,1,2,0,5,False,0.0
2060133,10,3,2,1,5,False,0.0
2060133,11,5,2,2,5,False,0.0
2060147,1,0,1,0,5,True,0.0
2060147,3,1,2,0,5,True,0.0
2060147,4,3,2,1,5,True,0.0
2060147,6,3,3,1,5,True,0.0
2060132,2,1,1,0,5,True,0.0
2060132,3,1,2,0,5,True,0.0
2060146,2,4,0,1,5,False,-0.2
2060146,2,9,0,2,5,False,-0.2
2060146,4,10,1,2,5,False,-0.2
2060146,5,13,1,3,5,False,-0.2
2060131,5,1,1,0,5,False,0.0
2060131,6,4,1,1,5,False,0.0
2060131,9,8,1,2,5,False,0.0
2060131,11,13,1,3,5,False,0.0
2060118,3,0,1,0,5,True,0.0
2060118,6,1,2,0,5,True,0.0
2060103,1,2,0,1,5,False,0.0
2060103,3,3,1,1,5,False,0.0
2060103,4,5,1,2,5,False,0.0
2060103,4,8,1,3,5,False,0.0
2060117,2,3,0,1,5,True,0.0
2060117,5,3,1,1,5,True,0.0
2060117,8,5,2,1,5,True,0.0
2060117,11,7,3,1,5,True,0.0
2060102,2,3,0,1,5,False,0.0
2060102,2,5,0,2,5,False,0.0
2060102,4,5,1,2,5,False,0.0
2060102,6,8,1,3,5,False,0.0
2060116,1,2,0,1,5,True,0.0
2060116,3,2,1,1,5,True,0.0
2060116,4,4,1,2,5,True,0.0
2060116,5,4,2,2,5,True,0.0
2060101,2,0,1,0,5,False,0.0
2060101,3,0,2,0,5,False,0.0
2060101,3,2,2,1,5,False,0.0
2060101,4,6,2,2,5,False,0.0
1870141,2,5,0,1,5,True,0.0
1870141,4,5,1,1,5,True,0.0
1870141,9,8,2,1,5,True,0.0
1870141,9,9,2,2,5,True,0.0
1870140,0,2,0,1,5,False,0.0
1870140,1,6,0,2,5,False,0.0
1870139,0,1,0,1,5,True,0.0
1870139,4,3,1,1,5,True,0.0
1870139,5,3,2,1,5,True,0.0
1870139,9,5,3,1,5,True,0.0
1870138,3,2,1,0,5,True,0.0
1870138,5,3,2,0,5,True,0.0
1860128,0,2,0,1,5,False,0.0
1860128,0,3,0,2,5,False,0.0
1860127,0,2,0,1,5,False,0.0
1860127,0,3,0,2,5,False,0.0
1860127,2,4,1,2,5,False,0.0
1860127,8,7,2,2,5,False,0.0
1860126,0,2,0,1,5,False,-0.4
1860126,5,3,1,1,5,False,-0.4
1860126,5,6,1,2,5,False,-0.4
1860126,6,8,1,3,5,False,-0.4
1860125,2,4,0,1,5,True,0.375
1860125,6,5,1,1,5,True,0.375
1860125,9,7,2,1,5,True,0.375
1860125,10,9,2,2,5,True,0.375
1860124,1,3,0,1,5,False,-1.0
1860124,4,7,0,2,5,False,-1.0
1860123,1,2,0,1,5,False,-0.4
1860123,2,5,0,2,5,False,-0.4
1830124,1,3,0,1,5,False,0.0
1830124,2,7,0,2,5,False,0.0
1830124,4,8,1,2,5,False,0.0
1830124,6,11,1,3,5,False,0.0
1830123,8,0,1,0,5,False,0.0
1830123,9,2,1,1,5,False,0.0
1830123,10,4,1,2,5,False,0.0
1830123,13,8,1,3,5,False,0.0
1830122,3,2,1,0,5,True,0.0
1830122,4,2,2,0,5,True,0.0
1830121,2,1,1,0,5,True,0.0
1830121,8,3,2,0,5,True,0.0
1840128,2,0,1,0,5,False,0.09090909090909091
1840128,2,2,1,1,5,False,0.09090909090909091
1840128,2,3,1,2,5,False,0.09090909090909091
1840128,3,3,2,2,5,False,0.09090909090909091
1850128,3,2,1,0,5,False,0.0
1850128,5,5,1,1,5,False,0.0
1850128,5,6,1,2,5,False,0.0
1850128,5,9,1,3,5,False,0.0
1840127,3,2,1,0,5,True,0.0
1840127,6,4,2,0,5,True,0.0
1850127,3,2,1,0,5,True,0.0
1850127,6,2,2,0,5,True,0.0
1840126,3,2,1,0,5,False,0.0
1840126,3,8,1,1,5,False,0.0
1840126,3,17,1,2,5,False,0.0
1840126,4,24,1,3,5,False,0.0
1850126,1,0,1,0,5,True,0.30434782608695654
1850126,3,1,2,0,5,True,0.30434782608695654
1850126,5,5,2,1,5,True,0.30434782608695654
1850126,7,8,2,2,5,True,0.30434782608695654
1840125,1,3,0,1,5,True,0.0
1840125,4,5,1,1,5,True,0.0
1840125,9,5,2,1,5,True,0.0
1840125,11,5,3,1,5,True,0.0
1850125,3,4,0,1,5,False,0.45454545454545453
1850125,4,4,1,1,5,False,0.45454545454545453
1850125,5,7,1,2,5,False,0.45454545454545453
1850125,5,8,1,3,5,False,0.45454545454545453
1840124,5,0,1,0,5,True,0.0
1840124,7,6,1,1,5,True,0.0
1840124,9,11,1,2,5,True,0.0
1840124,16,11,2,2,5,True,0.0
1850124,2,1,1,0,5,True,0.0
1850124,3,4,1,1,5,True,0.0
1850124,4,6,1,2,5,True,0.0
1850124,5,6,2,2,5,True,0.0
1840123,3,2,1,0,5,True,0.0
1840123,5,2,2,0,5,True,0.0
1840123,5,7,2,1,5,True,0.0
1840123,5,8,2,2,5,True,0.0
1880141,1,4,0,1,5,False,0.0
1880141,3,8,0,2,5,False,0.0
1850123,0,1,0,1,5,True,-0.6
1850123,3,3,1,1,5,True,-0.6
1850123,7,5,2,1,5,True,-0.6
1850123,9,6,3,1,5,True,-0.6
1880140,2,3,0,1,5,False,0.0
1880140,2,4,0,2,5,False,0.0
1880139,2,3,0,1,5,True,0.0
1880139,7,4,1,1,5,True,0.0
1880139,9,5,2,1,5,True,0.0
1880139,12,7,3,1,5,True,0.0
1880138,2,1,1,0,5,True,0.0
1880138,4,2,2,0,5,True,0.0
1870136,3,2,1,0,5,True,-0.5
1870136,5,3,2,0,5,True,-0.5
1870135,0,2,0,1,5,False,0.0
1870135,2,7,0,2,5,False,0.0
1870134,1,3,0,1,5,False,0.0
1870134,2,5,0,2,5,False,0.0
1870133,3,2,1,0,5,True,0.0
1870133,4,6,1,1,5,True,0.0
1870133,7,8,2,1,5,True,0.0
1870133,7,9,2,2,5,True,0.0
1870137,3,2,1,0,5,True,0.0
1870137,4,2,2,0,5,True,0.0
1880137,0,1,0,1,5,False,0.0
1880137,1,3,0,2,5,False,0.0
1880136,0,1,0,1,5,False,0.0
1880136,1,5,0,2,5,False,0.0
1880135,2,0,1,0,5,True,0.0
1880135,4,3,1,1,5,True,0.0
1880135,4,4,1,2,5,True,0.0
1880135,6,5,2,2,5,True,0.0
1880134,1,2,0,1,5,False,0.0
1880134,1,3,0,2,5,False,0.0
1880134,4,5,1,2,5,False,0.0
1880134,6,6,2,2,5,False,0.0
1880133,0,3,0,1,5,True,0.0
1880133,0,4,0,2,5,True,0.0
1880133,2,5,1,2,5,True,0.0
1880133,6,8,2,2,5,True,0.0
1870132,4,0,1,0,5,True,0.0
1870132,9,4,2,0,5,True,0.0
1870132,9,5,2,1,5,True,0.0
1870132,14,7,3,1,5,True,0.0
1840122,2,6,0,1,5,False,0.0
1840122,4,10,0,2,5,False,0.0
1870131,4,3,1,0,5,False,-0.3333333333333333
1870131,5,5,1,1,5,False,-0.3333333333333333
1870131,5,7,1,2,5,False,-0.3333333333333333
1870131,6,7,2,2,5,False,-0.3333333333333333
1840121,6,0,1,0,5,True,0.0
1840121,12,0,2,0,5,True,0.0
1870130,2,0,1,0,5,True,0.0
1870130,4,1,2,0,5,True,0.0
1840120,1,0,1,0,5,True,0.0
1840120,7,4,2,0,5,True,0.0
1870129,0,2,0,1,5,False,0.0
1870129,2,2,1,1,5,False,0.0
1870129,3,4,1,2,5,False,0.0
1870129,5,5,2,2,5,False,0.0
1840119,2,1,1,0,5,True,-0.09090909090909091
1840119,6,2,2,0,5,True,-0.09090909090909091
1840119,7,4,2,1,5,True,-0.09090909090909091
1840119,9,5,3,1,5,True,-0.09090909090909091
1860122,2,0,1,0,5,True,0.2
1860122,6,1,2,0,5,True,0.2
1840118,4,1,1,0,5,False,0.0
1840118,6,4,1,1,5,False,0.0
1840118,7,6,1,2,5,False,0.0
1840118,7,8,1,3,5,False,0.0
1860121,3,0,1,0,5,True,0.2
1860121,3,2,1,1,5,True,0.2
1860121,9,3,2,1,5,True,0.2
1860121,11,4,3,1,5,True,0.2
1840117,2,4,0,1,5,False,0.0
1840117,2,6,0,2,5,False,0.0
1840117,4,7,1,2,5,False,0.0
1840117,7,8,2,2,5,False,0.0
1860120,1,0,1,0,5,True,-0.5
1860120,2,0,2,0,5,True,-0.5
1860119,3,2,1,0,5,False,-0.2
1860119,3,3,1,1,5,False,-0.2
1860119,4,3,2,1,5,False,-0.2
1860119,5,8,2,2,5,False,-0.2
1860118,2,1,1,0,5,True,0.0
1860118,6,3,2,0,5,True,0.0
1860118,7,5,2,1,5,True,0.0
1860118,7,8,2,2,5,True,0.0
1860117,4,0,1,0,5,False,0.3333333333333333
1860117,5,2,1,1,5,False,0.3333333333333333
1860117,8,4,2,1,5,False,0.3333333333333333
1860117,10,7,2,2,5,False,0.3333333333333333
1830120,4,1,1,0,5,False,0.0
1830120,4,2,1,1,5,False,0.0
1830120,7,6,1,2,5,False,0.0
1830120,9,10,1,3,5,False,0.0
1830119,0,2,0,1,5,False,-1.0
1830119,1,5,0,2,5,False,-1.0
1830118,3,2,1,0,5,True,0.0
1830118,8,4,2,0,5,True,0.0
1830117,0,1,0,1,5,False,0.0
1830117,1,3,0,2,5,False,0.0
1850122,3,2,1,0,5,True,0.46153846153846156
1850122,6,4,2,0,5,True,0.46153846153846156
1850121,3,1,1,0,5,True,-0.06666666666666667
1850121,8,1,2,0,5,True,-0.06666666666666667
1850120,0,2,0,1,5,True,0.0
1850120,0,3,0,2,5,True,0.0
1850120,2,4,1,2,5,True,0.0
1850120,4,4,2,2,5,True,0.0
1850119,2,0,1,0,5,True,-0.6666666666666666
1850119,6,0,2,0,5,True,-0.6666666666666666
1850119,7,2,2,1,5,True,-0.6666666666666666
1850119,8,2,3,1,5,True,-0.6666666666666666
1850118,1,3,0,1,5,True,0.0
1850118,5,5,1,1,5,True,0.0
1850118,5,6,1,2,5,True,0.0
1850118,8,7,2,2,5,True,0.0
1850117,2,3,0,1,5,False,0.0
1850117,2,5,0,2,5,False,0.0
1850117,6,8,1,2,5,False,0.0
1850117,8,8,2,2,5,False,0.0
1880132,2,3,0,1,5,False,0.0
1880132,3,5,0,2,5,False,0.0
1880131,1,4,0,1,5,False,0.0
1880131,3,5,1,1,5,False,0.0
1880131,4,9,1,2,5,False,0.0
1880131,6,12,1,3,5,False,0.0
1880130,3,0,1,0,5,True,0.0
1880130,6,1,2,0,5,True,0.0
1880129,1,2,0,1,5,False,0.5
1880129,2,4,0,2,5,False,0.5
1870127,3,1,1,0,5,True,-0.047619047619047616
1870127,4,5,1,1,5,True,-0.047619047619047616
1870127,4,6,1,2,5,True,-0.047619047619047616
1870127,6,7,2,2,5,True,-0.047619047619047616
1870125,3,2,1,0,5,False,0.0
1870125,4,5,1,1,5,False,0.0
1870125,5,8,1,2,5,False,0.0
1870125,5,9,1,3,5,False,0.0
1870124,3,0,1,0,5,False,0.0
1870124,3,4,1,1,5,False,0.0
1870124,5,5,2,1,5,False,0.0
1870124,7,8,2,2,5,False,0.0
1870128,6,3,1,0,5,False,0.0
1870128,6,5,1,1,5,False,0.0
1870128,7,7,1,2,5,False,0.0
1870128,7,8,1,3,5,False,0.0
1880128,2,1,1,0,5,True,0.0
1880128,4,4,1,1,5,True,0.0
1880128,6,4,2,1,5,True,0.0
1880128,10,7,3,1,5,True,0.0
1880127,2,1,1,0,5,True,0.0
1880127,2,4,1,1,5,True,0.0
1880127,5,6,2,1,5,True,0.0
1880127,6,6,3,1,5,True,0.0
1880126,0,2,0,1,5,False,0.0
1880126,0,3,0,2,5,False,0.0
1880125,2,0,1,0,5,False,0.0
1880125,4,3,1,1,5,False,0.0
1880125,7,3,2,1,5,False,0.0
1880125,7,4,2,2,5,False,0.0
1880124,3,0,1,0,5,True,0.0
1880124,5,3,1,1,5,True,0.0
1880124,5,5,1,2,5,True,0.0
1880124,8,7,2,2,5,True,0.0
1870126,2,1,1,0,5,True,0.0
1870126,2,2,1,1,5,True,0.0
1870126,6,4,2,1,5,True,0.0
1870126,8,4,3,1,5,True,0.0
1870123,3,2,1,0,5,True,0.0
1870123,4,4,1,1,5,True,0.0
1870123,4,5,1,2,5,True,0.0
1870123,5,5,2,2,5,True,0.0
1870122,1,2,0,1,5,True,0.0
1870122,4,3,1,1,5,True,0.0
1870122,5,5,1,2,5,True,0.0
1870122,8,6,2,2,5,True,0.0
1840116,3,2,1,0,5,True,0.14285714285714285
1840116,6,4,2,0,5,True,0.14285714285714285
1870121,4,2,1,0,5,True,0.2
1870121,8,3,2,0,5,True,0.2
1840115,2,1,1,0,5,False,0.0
